Snapshot,Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,Operator,Finished Product
2026-09-18T02:51:10,17130,2026-09-11,Plus Monroe Warehouse,IN PROCESS,EXTRUDER (1ST SHIFT),Work,,3:58PM,,08:02:00,LBS,0.0,38309.0,-38309.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T02:51:10,17131,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GREEN MAX (NEW) (1ST SHIFT),Work,,3:59PM,,08:01:00,LBS,0.0,1328.0,-1328.0,Plus Materials,,0.0,0.0,0.0,,,0,1,,
2026-09-18T02:51:10,17132,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GUILLOTINE (1ST SHIFT),Work,,3:59PM,,08:01:00,LBS,0.0,23919.0,-23919.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T02:51:10,17133,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER (1ST SHIFT),Work,,4:01PM,,07:59:00,LBS,0.0,3026.0,-3026.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T02:51:10,17134,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER/GRINDER (1ST SHIFT),Work,,4:01PM,,07:59:00,LBS,0.0,10390.0,-10390.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T08:34:44,17040,2026-08-24,PRN Southeast,IN PROCESS,BALER,Work,,5:08AM,,18:52:00,LBS,16876.0,24146.0,-7270.0,Plus Materials,,630.77,0.0,0.0,,,61,12,,
2026-09-18T08:34:44,17121,2026-09-11,Plus Monroe Warehouse,IN PROCESS,AUTO-TIE BALER (2ND SHIFT),Work,,10:38AM,,13:22:00,LBS,0.0,15755.0,-15755.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T08:34:44,17122,2026-09-11,Plus Monroe Warehouse,IN PROCESS,EXTRUDER (2ND SHIFT),Work,,10:38AM,,13:22:00,LBS,0.0,26740.0,-26740.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T08:34:44,17123,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GUILLOTINE (2ND SHIFT),Work,,10:39AM,,13:21:00,LBS,0.0,52510.0,-52510.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T08:34:44,17124,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER (2ND SHIFT),Work,,10:39AM,,13:21:00,LBS,0.0,4761.0,-4761.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T08:34:44,17125,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER/GRINDER (2ND SHIFT),Work,,10:39AM,,13:21:00,LBS,0.0,9087.0,-9087.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T08:34:44,17126,2026-09-11,Plus Monroe Warehouse,IN PROCESS,AUTO-TIE BALER (3RD SHIFT),Work,,10:40AM,,13:20:00,LBS,0.0,34354.0,-34354.0,Plus Materials,,0.0,0.0,0.0,,,0,27,,
2026-09-18T08:34:44,17127,2026-09-11,Plus Monroe Warehouse,IN PROCESS,EXTRUDER (3RD SHIFT),Work,,10:40AM,,13:20:00,LBS,0.0,22876.0,-22876.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T08:34:44,17128,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GUILLOTINE (3RD SHIFT),Work,,10:40AM,,13:20:00,LBS,0.0,32343.0,-32343.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T08:34:44,17129,2026-09-11,Plus Monroe Warehouse,IN PROCESS,AUTO-TIE BALER (1ST SHIFT),Work,,3:58PM,,08:02:00,LBS,0.0,21894.0,-21894.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T08:34:44,17130,2026-09-11,Plus Monroe Warehouse,IN PROCESS,EXTRUDER (1ST SHIFT),Work,,3:58PM,,08:02:00,LBS,0.0,41809.0,-41809.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T08:34:44,17131,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GREEN MAX (NEW) (1ST SHIFT),Work,,3:59PM,,08:01:00,LBS,0.0,1328.0,-1328.0,Plus Materials,,0.0,0.0,0.0,,,0,1,,
2026-09-18T08:34:44,17132,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GUILLOTINE (1ST SHIFT),Work,,3:59PM,,08:01:00,LBS,0.0,26382.0,-26382.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T08:34:44,17133,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER (1ST SHIFT),Work,,4:01PM,,07:59:00,LBS,0.0,3026.0,-3026.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T08:34:44,17134,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER/GRINDER (1ST SHIFT),Work,,4:01PM,,07:59:00,LBS,0.0,10390.0,-10390.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T09:39:41,17040,2026-08-24,PRN Southeast,IN PROCESS,BALER,Work,,5:08AM,,18:52:00,LBS,16876.0,24146.0,-7270.0,Plus Materials,,630.77,0.0,0.0,,,61,12,,
2026-09-18T09:39:41,17121,2026-09-11,Plus Monroe Warehouse,IN PROCESS,AUTO-TIE BALER (2ND SHIFT),Work,,10:38AM,,13:22:00,LBS,0.0,15755.0,-15755.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T09:39:41,17122,2026-09-11,Plus Monroe Warehouse,IN PROCESS,EXTRUDER (2ND SHIFT),Work,,10:38AM,,13:22:00,LBS,0.0,26740.0,-26740.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T09:39:41,17123,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GUILLOTINE (2ND SHIFT),Work,,10:39AM,,13:21:00,LBS,0.0,52510.0,-52510.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T09:39:41,17124,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER (2ND SHIFT),Work,,10:39AM,,13:21:00,LBS,0.0,4761.0,-4761.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T09:39:41,17125,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER/GRINDER (2ND SHIFT),Work,,10:39AM,,13:21:00,LBS,0.0,9087.0,-9087.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T09:39:41,17126,2026-09-11,Plus Monroe Warehouse,IN PROCESS,AUTO-TIE BALER (3RD SHIFT),Work,,10:40AM,,13:20:00,LBS,0.0,34354.0,-34354.0,Plus Materials,,0.0,0.0,0.0,,,0,27,,
2026-09-18T09:39:41,17127,2026-09-11,Plus Monroe Warehouse,IN PROCESS,EXTRUDER (3RD SHIFT),Work,,10:40AM,,13:20:00,LBS,0.0,22876.0,-22876.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T09:39:41,17128,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GUILLOTINE (3RD SHIFT),Work,,10:40AM,,13:20:00,LBS,0.0,32343.0,-32343.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T09:39:41,17129,2026-09-11,Plus Monroe Warehouse,IN PROCESS,AUTO-TIE BALER (1ST SHIFT),Work,,3:58PM,,08:02:00,LBS,0.0,21894.0,-21894.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T09:39:41,17130,2026-09-11,Plus Monroe Warehouse,IN PROCESS,EXTRUDER (1ST SHIFT),Work,,3:58PM,,08:02:00,LBS,0.0,43421.0,-43421.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T09:39:41,17131,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GREEN MAX (NEW) (1ST SHIFT),Work,,3:59PM,,08:01:00,LBS,0.0,1328.0,-1328.0,Plus Materials,,0.0,0.0,0.0,,,0,1,,
2026-09-18T09:39:41,17132,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GUILLOTINE (1ST SHIFT),Work,,3:59PM,,08:01:00,LBS,0.0,26382.0,-26382.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T09:39:41,17133,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER (1ST SHIFT),Work,,4:01PM,,07:59:00,LBS,0.0,3026.0,-3026.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T09:39:41,17134,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER/GRINDER (1ST SHIFT),Work,,4:01PM,,07:59:00,LBS,0.0,10390.0,-10390.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:24:20,17040,2026-08-24,PRN Southeast,IN PROCESS,BALER,Work,,5:08AM,,18:52:00,LBS,16876.0,24146.0,-7270.0,Plus Materials,,630.77,0.0,0.0,,,61,12,,
2026-09-18T11:24:20,17121,2026-09-11,Plus Monroe Warehouse,IN PROCESS,AUTO-TIE BALER (2ND SHIFT),Work,,10:38AM,,13:22:00,LBS,0.0,15755.0,-15755.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:24:20,17122,2026-09-11,Plus Monroe Warehouse,IN PROCESS,EXTRUDER (2ND SHIFT),Work,,10:38AM,,13:22:00,LBS,0.0,26740.0,-26740.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:24:20,17123,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GUILLOTINE (2ND SHIFT),Work,,10:39AM,,13:21:00,LBS,0.0,52510.0,-52510.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:24:20,17124,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER (2ND SHIFT),Work,,10:39AM,,13:21:00,LBS,0.0,4761.0,-4761.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:24:20,17125,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER/GRINDER (2ND SHIFT),Work,,10:39AM,,13:21:00,LBS,0.0,9087.0,-9087.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:24:20,17126,2026-09-11,Plus Monroe Warehouse,IN PROCESS,AUTO-TIE BALER (3RD SHIFT),Work,,10:40AM,,13:20:00,LBS,0.0,34354.0,-34354.0,Plus Materials,,0.0,0.0,0.0,,,0,27,,
2026-09-18T11:24:20,17127,2026-09-11,Plus Monroe Warehouse,IN PROCESS,EXTRUDER (3RD SHIFT),Work,,10:40AM,,13:20:00,LBS,0.0,22876.0,-22876.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:24:20,17128,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GUILLOTINE (3RD SHIFT),Work,,10:40AM,,13:20:00,LBS,0.0,32343.0,-32343.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:24:20,17129,2026-09-11,Plus Monroe Warehouse,IN PROCESS,AUTO-TIE BALER (1ST SHIFT),Work,,3:58PM,,08:02:00,LBS,0.0,21894.0,-21894.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:24:20,17130,2026-09-11,Plus Monroe Warehouse,IN PROCESS,EXTRUDER (1ST SHIFT),Work,,3:58PM,,08:02:00,LBS,0.0,43421.0,-43421.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:24:20,17131,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GREEN MAX (NEW) (1ST SHIFT),Work,,3:59PM,,08:01:00,LBS,0.0,1328.0,-1328.0,Plus Materials,,0.0,0.0,0.0,,,0,1,,
2026-09-18T11:24:20,17132,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GUILLOTINE (1ST SHIFT),Work,,3:59PM,,08:01:00,LBS,0.0,28256.0,-28256.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:24:20,17133,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER (1ST SHIFT),Work,,4:01PM,,07:59:00,LBS,0.0,3812.0,-3812.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:24:20,17134,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER/GRINDER (1ST SHIFT),Work,,4:01PM,,07:59:00,LBS,0.0,10390.0,-10390.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:33:38,17040,2026-08-24,PRN Southeast,IN PROCESS,BALER,Work,,5:08AM,,18:52:00,LBS,16876.0,24146.0,-7270.0,Plus Materials,,630.77,0.0,0.0,,,61,12,,
2026-09-18T11:33:38,17121,2026-09-11,Plus Monroe Warehouse,IN PROCESS,AUTO-TIE BALER (2ND SHIFT),Work,,10:38AM,,13:22:00,LBS,0.0,15755.0,-15755.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:33:38,17122,2026-09-11,Plus Monroe Warehouse,IN PROCESS,EXTRUDER (2ND SHIFT),Work,,10:38AM,,13:22:00,LBS,0.0,26740.0,-26740.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:33:38,17123,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GUILLOTINE (2ND SHIFT),Work,,10:39AM,,13:21:00,LBS,0.0,52510.0,-52510.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:33:38,17124,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER (2ND SHIFT),Work,,10:39AM,,13:21:00,LBS,0.0,4761.0,-4761.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:33:38,17125,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER/GRINDER (2ND SHIFT),Work,,10:39AM,,13:21:00,LBS,0.0,9087.0,-9087.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:33:38,17126,2026-09-11,Plus Monroe Warehouse,IN PROCESS,AUTO-TIE BALER (3RD SHIFT),Work,,10:40AM,,13:20:00,LBS,0.0,34354.0,-34354.0,Plus Materials,,0.0,0.0,0.0,,,0,27,,
2026-09-18T11:33:38,17127,2026-09-11,Plus Monroe Warehouse,IN PROCESS,EXTRUDER (3RD SHIFT),Work,,10:40AM,,13:20:00,LBS,0.0,22876.0,-22876.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:33:38,17128,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GUILLOTINE (3RD SHIFT),Work,,10:40AM,,13:20:00,LBS,0.0,32343.0,-32343.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:33:38,17129,2026-09-11,Plus Monroe Warehouse,IN PROCESS,AUTO-TIE BALER (1ST SHIFT),Work,,3:58PM,,08:02:00,LBS,0.0,21894.0,-21894.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:33:38,17130,2026-09-11,Plus Monroe Warehouse,IN PROCESS,EXTRUDER (1ST SHIFT),Work,,3:58PM,,08:02:00,LBS,0.0,45446.0,-45446.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:33:38,17131,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GREEN MAX (NEW) (1ST SHIFT),Work,,3:59PM,,08:01:00,LBS,0.0,1328.0,-1328.0,Plus Materials,,0.0,0.0,0.0,,,0,1,,
2026-09-18T11:33:38,17132,2026-09-11,Plus Monroe Warehouse,IN PROCESS,GUILLOTINE (1ST SHIFT),Work,,3:59PM,,08:01:00,LBS,0.0,28256.0,-28256.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:33:38,17133,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER (1ST SHIFT),Work,,4:01PM,,07:59:00,LBS,0.0,3812.0,-3812.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
2026-09-18T11:33:38,17134,2026-09-11,Plus Monroe Warehouse,IN PROCESS,SHREDDER/GRINDER (1ST SHIFT),Work,,4:01PM,,07:59:00,LBS,0.0,10390.0,-10390.0,Plus Materials,,0.0,0.0,0.0,,,0,0,,
